Postcode,Threshold1,Threshold2,Threshold3,Threshold4,CardsInForce0,CardsInForce1,CardsInForce2,Transactions,SpentAtMerchants,RetailTransactions,SpentAtRetailMerchants,DiningTransactions,SpentAtDiningMerchants,LodgeTransactions,SpentAtLodgeMerchants
6107,,,x,,5108,5019,89,"519,799","53,815,995.66",456921,45597620.83,29687,663177.78,1070,339272.77
6108,,,x,,2631,2591,40,"125,781","6,359,075.68",116392,6040189.66,7503,115331.62,3,415.76
6109,,,x,,826,800,26,"124,428","8,312,000.61",93063,6049033.07,6043,84495.26,0,0
6110,,,x,,3532,3462,70,"210,732","11,897,943.34",158021,9298627.69,5484,95948.24,0,0
6111,,,x,,2238,2170,68,"96,594","6,999,414.56",73498,5108327.87,4512,167602.66,84,12241.71
6112,,,x,,4981,4828,153,"299,943","21,169,598.40",262178,19010491.78,13295,353946.33,86,41685.6
6120,,x,,,2,2,0,"2,448","38,369.58",0,0,2447,37817.62,0,0
6121,,x,,,398,391,7,132,"31,098.79",116,23755.29,0,0,0,0
6122,x,,,,1204,1166,38,"8,355","477,827.45",5561,238417.72,1537,46658.62,0,0
6123,x,,,,126,123,3,540,"73,555.56",243,35826.8,74,1887.2,0,0
6124,x,,,,132,132,0,945,"459,884.15",944,459873.75,0,0,0,0
6125,x,,,,342,324,18,298,"25,946.98",188,8743.7,0,0,0,0
6135,x,,,,0,0,0,"1,501","267,060.29",1501,267060.29,0,0,0,0
6140,,x,,,1,0,1,"2,792","80,301.09",0,0,2792,80301.09,0,0
6145,x,,,,6,3,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6147,,,x,,1990,1961,29,"36,578","1,839,551.21",14434,644248.87,376,14427.44,0,0
6148,,,x,,4076,4004,72,"59,407","3,351,584.77",43121,2560040.34,9169,177692.19,244,63749.5
6149,,,x,,5055,4913,142,"159,785","11,588,644.39",111933,6639922.74,6375,120567.65,0,0
6150,,,x,,4468,4415,53,"78,580","6,961,898.14",64457,3356982.45,4924,91629,0,0
6151,,,x,,5630,5523,107,"212,030","16,049,648.64",123648,6853855.08,38383,2961170.76,1637,931534.36
6152,,,x,,7086,6983,103,"272,286","16,788,429.97",213035,11281156.32,15253,647041.09,1278,579220.39
6153,,,x,,8730,8538,192,"250,702","16,380,174.56",144394,7239356.88,40692,2408395.82,158,64597.13
6154,,,x,,3052,2992,60,"1,087,584","97,962,152.69",873939,70276245.2,36466,903040.04,92,25966.54
6155,,,x,,10289,9998,291,"829,664","55,520,191.34",681936,47891514.86,44217,1268250.53,15,12515.35
6156,,,x,,4189,4080,109,"271,346","20,275,082.39",233363,17821828.3,22152,453885.55,0,0
6157,,,x,,3164,3106,58,"306,801","29,321,682.04",265203,18714074.04,7610,162751.6,0,0
6158,,,x,,2185,2144,41,"18,635","2,316,380.09",2899,470661.18,11232,737488.85,1013,702431.42
6159,,,x,,1345,1302,43,"25,000","4,697,192.49",10296,1367462.48,4661,527065.27,692,375877.44
6160,,,x,,2159,2088,71,"201,783","21,814,817.38",132815,9774135.93,32409,3418032.82,6723,3973799.13
6161,x,,,,21,20,1,"10,090","588,821.00",8227,542566.69,1752,41907.36,111,4346.95
6162,,,x,,2151,2085,66,"115,637","8,559,874.47",96558,7281014.23,7712,345030.45,154,75546.07
6163,,,x,,7988,7780,208,"492,490","47,571,483.97",431185,42418449.78,19439,546324.57,123,30661.62
6164,,,x,,7841,7421,420,"641,919","42,585,049.87",520783,35423483.86,37977,1013582.92,2,220
6165,x,,,,26,20,6,"6,444","1,759,306.62",126,30392.48,0,0,0,0
6166,x,,,,1699,1626,73,"14,726","1,271,480.60",9801,961121.9206,340,12737.97,294,69256.55
6167,,,x,,1642,1549,93,"88,074","8,660,380.00",51965,2827657.52,5191,85771.02,0,0
6168,,,x,,2150,2004,146,"266,018","19,551,085.51",229913,16422574.67,23058,1032166.81,893,827766.8
6169,,,x,,3174,3114,60,"188,646","12,313,552.79",145055,10022217.58,6401,150594.93,34,13684
6170,x,,,,884,863,21,"22,181","1,131,373.41",21266,1091502.97,225,4673.2,0,0
6171,,,x,,2501,2441,60,"177,733","10,773,426.27",124740,8149556.2,20205,460887.84,0,0
6172,,,x,,1123,1087,36,"62,897","4,122,732.98",51365,3476957.77,1659,36783.23,1,190
6173,,,x,,1363,1310,53,"64,707","4,350,500.21",59998,4016942.08,3303,262388.79,0,0
6174,x,,,,267,265,2,"4,717","226,440.00",1424,68671.29,0,0,0,0
6175,x,,,,380,357,23,"10,162","493,767.83",8,180.75,0,0,0,0
6176,x,,,,114,114,0,267,"73,594.77",220,42317.27,47,31277.5,0,0
6180,,x,,,419,412,7,23,710.45,0,0,5,172.5,0,0
6181,,x,,,45,42,3,10,898.62,10,898.62,0,0,0,0
6201,x,,,,15,15,0,"15,332","812,277.43",0,0,0,0,0,0
6202,x,,,,2,2,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6207,x,,,,91,91,0,"1,556","95,129.49",94,2960.63,0,0,0,0
6208,,,x,,1249,1230,19,"48,376","3,461,968.75",43040,2965139.42,2549,58173.97,517,249350.45
6209,,x,,,158,156,2,"8,360","404,286.11",2711,128782.99,0,0,1,525
6210,,,x,,7920,7727,193,"612,897","49,062,164.74",529396,41389726.39,27911,1513932.04,3135,1169504.94
6211,,x,,,725,715,10,833,"78,065.85",230,26245.51,186,8811.03,0,0
6213,,x,,,83,83,0,46,"1,411.86",33,1094.53,0,0,0,0
6214,x,,,,68,68,0,"5,194","581,419.46",1,27.5,0,0,0,0
6215,x,,,,321,318,3,"3,862","240,996.21",3360,191853.95,20,1392.85,26,10255
6218,x,,,,21,21,0,"1,365","83,016.47",198,20077.21,0,0,0,0
6220,x,,,,474,471,3,"13,586","738,744.90",5748,325328.68,0,0,3,151
6224,,x,,,80,80,0,22,"36,725.90",9,35100.37,0,0,0,0
6225,,,x,,781,536,245,"28,377","1,881,931.21",22279,1347726.62,2626,50999.65,703,305051.35
6228,x,,,,18,18,0,494,"31,601.20",0,0,0,0,0,0
6229,x,,,,15,15,0,32,"16,959.81",1,6266.5,0,0,0,0
6230,,,x,,3671,3594,77,"395,307","32,514,786.70",316158,24959351.08,18060,877428.99,5995,1928432.25
6231,x,,,,285,260,25,"12,899","739,242.84",92,119841,1792,57345.35,0,0
6232,x,,,,644,641,3,"79,966","4,582,265.04",77445,4325729.62,2066,92785.96,0,0
6233,,,x,,1348,1328,20,"90,199","5,499,093.29",77255,4827215.99,2524,51685.25,0,0
6236,x,,,,203,203,0,344,"80,026.37",227,55346.39,114,23685.03,1,960.45
6237,x,,,,219,217,2,404,"28,172.92",65,7207.5,0,0,0,0
6239,x,,,,413,395,18,"22,621","1,209,902.67",21400,1131492.52,215,11543.35,0,0
6244,,x,,,108,108,0,"1,079","72,358.07",1066,59589.57,0,0,0,0
6253,x,,,,73,71,2,22,882.8,22,882.8,0,0,0,0
6255,x,,,,454,453,1,"2,697","229,544.72",731,50442.8,491,48819.34,249,57244.18
6256,,x,,,9,9,0, -   , -   ,0,0,0,0,0,0
6258,x,,,,617,615,2,"35,587","2,576,209.01",28129,2051571.18,338,62711.14,479,49192.17
6260,x,,,,101,100,1,"2,544","462,642.77",489,25174.42,30,3560.55,1263,385245.47
6262,,x,,,40,38,2,14,482.96,0,0,0,0,0,0
6271,x,,,,249,247,2,821,"688,059.17",2,1175,0,0,0,0
6275,x,,,,93,92,1,"14,231","813,449.96",14197,810610.34,25,651.2,9,2188.42
6277,,x,,,0,0,0, -   , -   ,0,0,0,0,0,0
6280,,,x,,2763,2712,51,"278,044","22,354,016.16",216221,16662466.01,22569,1578879.07,3144,1235018.97
6281,,,x,,1222,1199,23,"128,557","12,990,701.02",106711,7537885.23,6092,478850.25,4792,2958806.9
6282,x,,,,279,277,2,"10,738","3,650,538.18",2907,457806.67,3924,829971.97,3902,2362470.84
6284,x,,,,309,304,5,"6,922","1,557,598.06",5117,1303251.81,1711,246422.09,22,5385.56
6285,,,x,,1333,1322,11,"125,332","10,620,416.09",98812,7429834.27,10048,908411.52,3954,1248252.04
6286,x,,,,95,95,0,980,"164,844.79",280,27934.7,0,0,0,0
6288,x,,,,68,67,1,"1,283","94,049.39",213,27226.74,0,0,0,0
6290,x,,,,184,177,7,"5,369","321,262.41",2625,118549.2,103,3805.3,907,88185.61
6300,x,,,,0,0,0,"9,321","1,843,178.12",9321,1843178.12,0,0,0,0
6302,,x,,,433,426,7,"2,440","125,455.51",2414,123482.73,16,1401.5,0,0
6304,x,,,,183,177,6,633,"52,043.55",615,51458.73,0,0,0,0
6306,,x,,,74,73,1,40,"4,138.81",4,2150,0,0,0,0
6308,,x,,,153,144,9,10,"1,721.96",0,0,0,0,8,1185
6309,x,,,,3,3,0, -   , -   ,0,0,0,0,0,0
6312,x,,,,316,303,13,"18,823","1,587,824.56",18100,1456994.78,116,37833.23,140,49255
6315,x,,,,124,124,0,680,"80,144.53",639,42676.82,0,0,21,8162.75
6317,x,,,,205,201,4,"9,600","810,242.30",7638,629124.66,173,3112.93,168,76321.58
6320,,x,,,48,48,0, -   , -   ,0,0,0,0,0,0
6321,,x,,,24,24,0,2,170.5,0,0,1,11.5,0,0
6323,,x,,,77,77,0,48,"11,408.17",48,11408.17,0,0,0,0
6324,x,,,,277,277,0,"6,930","508,326.46",6182,459386.17,7,284,53,16647.13
6328,,x,,,27,27,0,75,"12,416.64",64,11851.9,0,0,0,0
6330,,,x,,2993,2965,28,"252,015","20,756,529.71",203777,15696775.78,13651,586569.36,5761,1565720.76
6331,x,,,,122,118,4, -   , -   ,0,0,0,0,0,0
6332,x,,,,39,35,4, -   , -   ,0,0,0,0,0,0
6333,x,,,,657,651,6,"18,642","1,260,431.79",15729,872476.05,663,33517.39,194,78050.93
6335,x,,,,55,53,2,101,"177,991.19",99,177975.69,0,0,0,0
6336,,x,,,6,6,0, -   , -   ,0,0,0,0,0,0
6337,,x,,,32,32,0,8,"4,074.03",0,0,0,0,6,1032.97
6338,,x,,,70,70,0,380,"33,880.78",201,11972.13,67,5570.8,112,16337.85
6346,x,,,,81,79,2,327,"24,630.76",11,2681.69,0,0,0,0
6348,x,,,,89,89,0,759,"56,196.60",623,40169.76,21,1127.5,51,10145
6350,x,,,,58,58,0,"1,260","70,526.81",1260,70526.81,0,0,0,0
6353,,x,,,80,80,0,52,"5,162.66",8,301.02,12,356,27,4344.1
6355,,x,,,56,56,0,7,"1,336.60",0,0,0,0,5,638.5
6356,x,,,,17,17,0,72,"7,177.20",72,7177.2,0,0,0,0
6359,x,,,,45,45,0,518,"152,919.90",14,84449.74,0,0,191,51472.83
6369,,x,,,55,55,0,84,"15,577.98",45,10868.19,0,0,0,0
6375,,x,,,56,51,5,284,"17,625.16",281,17314.42,0,0,0,0
6390,x,,,,102,98,4,"1,041","68,067.45",787,58241.9,0,0,1,115
6391,x,,,,90,88,2,"3,484","236,590.85",45,10073.93,1,37.6,1,95
6395,x,,,,146,144,2,242,"9,284.04",67,3219.94,160,4873.4,5,535.4
6398,x,,,,48,48,0,375,"49,484.80",67,14409.5,1,141,86,20905.85
6400,x,,,,1,0,1,"22,262","14,954,635.97",0,0,0,0,0,0
6401,x,,,,491,480,11,"25,944","1,970,110.97",20795,1535411.7,1698,33908.8,4,466.83
6407,,x,,,176,176,0,53,"48,047.38",4,44286.49,0,0,0,0
6409,x,,,,20,20,0,800,"103,282.37",0,0,0,0,5,326
6410,,x,,,29,29,0,32,"1,762.28",5,156.63,0,0,0,0
6415,x,,,,244,238,6,"2,984","284,214.57",709,143075.36,215,4010.09,158,39049.5
6418,,x,,,95,95,0,10,498.77,7,246.89,0,0,0,0
6423,,x,,,15,15,0,26,"1,862.46",2,400,7,162,17,1300.46
6426,x,,,,62,62,0,"1,902","148,349.93",12,497.98,89,5934.45,62,21404.48
6429,x,,,,62,62,0,"1,366","213,036.12",2,335,0,0,73,123736.25
6430,,,x,,2240,2206,34,"163,165","18,868,578.78",126101,14233680.32,15733,808148.64,5695,2046288.76
6432,x,,,,452,439,13,"4,592","1,027,452.39",1818,804941.77,241,13384.79,83,39423.89
6433,x,,,,113,108,5,"1,625","105,926.54",0,0,0,0,0,0
6437,x,,,,41,39,2,"1,421","72,780.66",0,0,1400,71895.38,0,0
6438,x,,,,32,29,3,"1,563","164,276.38",11,456.3,0,0,235,94869.77
6440,x,,,,26,26,0,65,"17,444.31",43,14026.28,0,0,20,3392.18
6442,x,,,,106,106,0,"4,250","313,390.12",3485,244148.57,168,39415.02,82,1864.07
6443,x,,,,35,35,0,"3,522","305,844.39",953,73359.86,37,2327.44,213,38096.61
6444,,x,,,9,9,0,171,"8,305.93",0,0,0,0,0,0
6448,,x,,,21,21,0,16,"2,368.86",0,0,0,0,0,0
6450,,,x,,1160,1149,11,"54,027","5,157,863.96",42271,3808618.97,2892,97827.29,3268,685669.35
6451,,x,,,0,0,0,32,"3,675.41",0,0,0,0,0,0
6460,,x,,,72,71,1,81,"5,721.15",39,4157.83,34,911.5,0,0
6461,x,,,,47,45,2,31,"26,513.03",12,23931.53,0,0,19,2581.5
6475,,x,,,17,17,0, -   , -   ,0,0,0,0,0,0
6479,,x,,,86,85,1, -   , -   ,0,0,0,0,0,0
6501,x,,,,98,98,0,"1,013","76,588.25",1,110,0,0,0,0
6502,,x,,,120,115,5,"1,654","77,124.84",1593,75285.46,0,0,0,0
6503,,x,,,143,138,5,67,"7,103.19",2,690,0,0,20,1986
6507,x,,,,41,41,0, -   , -   ,0,0,0,0,0,0
6510,x,,,,153,151,2,537,"55,743.37",53,3675.35,125,11845.33,0,0
6511,x,,,,56,56,0,157,"37,657.85",40,12501.24,0,0,117,25156.61
6514,,x,,,45,45,0,18,"1,770.92",1,46.82,6,817.7,0,0
6515,,x,,,35,35,0,16,471.84,0,0,0,0,0,0
6516,x,,,,117,114,3,"2,107","119,140.20",11,522.75,1,13,42,7145
6517,,x,,,61,61,0,10,"2,837.66",1,691.85,0,0,9,2145.81
6518,,x,,,15,14,1,17,988.33,0,0,0,0,0,0
6519,,x,,,36,36,0,5,"1,023.00",0,0,0,0,1,490
6522,,x,,,35,35,0,3,91,0,0,0,0,3,91
6525,x,,,,406,400,6,958,"125,850.65",101,12098.09,418,77830.07,26,5747.63
6530,,,x,,2442,2403,39,"202,707","16,749,311.05",153077,11893307.89,15699,558792.42,3465,1202645.08
6531,x,,,,179,167,12,746,"35,514.46",708,34087.46,38,1427,0,0
6532,x,,,,384,382,2,"7,574","386,609.11",7297,319749.77,0,0,155,9720.7
6535,x,,,,66,64,2,928,"57,926.56",886,53715.97,0,0,30,3785.53
6536,x,,,,160,157,3,"1,790","168,712.21",485,22100.35,267,56190.44,73,19347.88
6537,x,,,,61,58,3,"2,586","326,964.42",1238,111761.21,11,491.5,1312,178643.55
6556,x,,,,176,168,8,966,"98,967.69",0,0,0,0,0,0
6558,x,,,,65,65,0,"1,038","82,565.85",1,7280,0,0,0,0
6566,x,,,,305,294,11,"1,066","81,643.25",305,38522.27,0,0,0,0
6567,,x,,,12,12,0,29,"3,889.55",12,1104.95,17,2784.6,0,0
6575,,x,,,23,23,0,7,"1,552.90",0,0,2,480.5,0,0
6603,,x,,,130,130,0,70,"276,003.25",53,4334.49,0,0,0,0
6605,,x,,,8,8,0, -   , -   ,0,0,0,0,0,0
6609,x,,,,79,79,0,133,"32,860.05",129,31780.05,0,0,4,1080
6612,x,,,,27,26,1,818,"67,186.32",0,0,0,0,0,0
6623,,x,,,59,59,0,"2,287","71,480.09",2286,71400.09,0,0,0,0
6630,,x,,,35,35,0,125,"13,181.36",15,1294.17,0,0,36,7881.3
6635,,x,,,9,9,0, -   , -   ,0,0,0,0,0,0
6638,x,,,,14,12,2,"1,749","164,960.20",171,7903.71,30,4616.5,0,0
6642,x,,,,45,45,0,"2,231","238,277.21",130,8231.55,3,557,153,37823.11
6646,,x,,,20,20,0,1,247.21,0,0,0,0,0,-2.79
6701,x,,,,267,260,7,"30,409","2,877,632.48",16616,1296160.53,134,3376.11,1930,419779.25
6707,x,,,,557,551,6,"16,985","2,812,066.33",11858,1008385.55,221,23721.85,3801,1634698.62
6710,x,,,,77,77,0,"3,329","669,387.81",1307,55806.21,862,28970.88,1097,523785.04
6713,x,,,,218,217,1,"5,036","688,624.69",1668,524241.45,30,1151.35,0,0
6714,,,x,,2069,2037,32,"262,366","22,671,009.88",195300,14487382.73,24661,1203580.4,7205,2585560.48
6716,x,,,,91,91,0,"2,176","137,309.20",2130,133409.79,0,0,0,0
6718,x,,,,41,41,0,418,"28,728.83",0,0,0,0,0,0
6720,x,,,,369,368,1,"16,957","1,071,053.42",16467,993801.69,128,6640,165,61248.97
6721,,,x,,757,635,122,"81,982","8,010,761.49",57080,4562973.83,5304,559860.25,4557,1604839.38
6722,,,x,,898,868,30,"85,919","5,709,857.67",69225,4740257.12,9533,157207.23,306,164969.74
6725,,,x,,1528,1492,36,"216,389","24,958,110.36",163412,15361341.24,18506,1247433.79,12219,5463973.69
6726,x,,,,293,288,5,"3,929","2,730,887.15",43,23332.3,581,91480.54,1756,2289453.32
6728,x,,,,155,154,1,"11,548","884,832.28",10671,644617.19,27,1306.47,795,230941.87
6740,x,,,,61,59,2,112,"9,676.81",0,0,0,0,9,1465
6743,,,x,,409,391,18,"39,314","4,480,853.70",30307,2669948.29,542,119070.7,2295,1053258.95
6751,x,,,,594,589,5,"38,124","2,976,080.75",30789,2240694,345,69928.5,519,169953.87
6753,,,x,,560,363,197,"49,336","4,499,004.71",29907,2087323.47,2294,60267.83,4339,1208612.93
6754,x,,,,161,161,0,"6,775","823,646.35",4265,382920.09,216,113553.86,9,82191.96
6760,x,,,,3,3,0,18,"2,635.00",0,0,0,0,16,2588
6765,x,,,,47,47,0,"3,620","377,132.54",415,20195.26,940,228180.27,17,2631.7
6770,x,,,,35,35,0,"3,182","675,855.39",18,9756.2,0,0,468,461085.05
6798,x,,,,820,818,2,319,"162,177.60",1,45,0,0,32,30292.4
6799,,x,,,12,12,0,57,"51,302.27",7,1294.57,25,982.5,25,49025.2
6831,x,,,,267,156,111,73,"20,427.24",0,0,0,0,0,0
6839,x,,,,22,18,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6849,x,,,,168,141,27, -   , -   ,0,0,0,0,0,0
6850,,,x,,628,242,386,"2,914","98,995.56",2887,50423.79,0,0,0,0
6872,,,x,,759,515,244,2,15,0,0,2,15,0,0
6892,x,,,,285,236,49,508,"90,311.04",0,0,508,90311.04,0,0
6900,,x,,,0,0,0, -   , -   ,0,0,0,0,0,0
6901,x,,,,81,79,2, -   , -   ,0,0,0,0,0,0
6904,,,x,,715,651,64,423,"90,640.86",384,9677.1,0,0,0,0
6906,,x,,,159,148,11,50,"20,117.73",50,20117.73,0,0,0,0
6909,x,,,,271,262,9, -   , -   ,0,0,0,0,0,0
6910,x,,,,518,495,23,"1,590","252,079.91",1588,250919.91,0,0,2,1160
6911,x,,,,374,354,20,"5,510","478,929.12",0,0,5510,478929.12,0,0
6913,,x,,,311,297,14,2,347.59,0,0,0,0,0,0
6919,x,,,,155,144,11,"1,394","100,027.20",1393,99992.2,0,0,0,0
6920,,x,,,101,97,4,"24,501","1,217,812.80",24501,1217812.8,0,0,0,0
6921,x,,,,86,79,7, -   , -   ,0,0,0,0,0,0
6922,x,,,,177,170,7,4,210,4,210,0,0,0,0
6923,x,,,,140,136,4,87,"127,699.84",59,122756.54,28,4943.3,0,0
6929,x,,,,278,268,10, -   , -   ,0,0,0,0,0,0
6935,x,,,,103,100,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6939,x,,,,59,51,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6942,x,,,,26,20,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6944,x,,,,152,111,41,5,"1,134.00",5,1134,0,0,0,0
6946,x,,,,46,38,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6947,,x,,,149,101,48,60,"11,459.91",60,11459.91,0,0,0,0
6951,,,x,,698,657,41,54,"128,782.21",0,0,0,0,0,0
6953,,x,,,352,324,28, -   , -   ,0,0,0,0,0,0
6954,x,,,,162,144,18,"1,465","128,105.34",1465,128105.34,0,0,0,0
6955,x,,,,162,156,6,1,"2,935.00",0,0,0,0,0,0
6958,,x,,,5,0,5,209,"10,074.19",209,10074.19,0,0,0,0
6959,x,,,,402,285,117,"1,496","1,032,707.41",85,7670.81,0,0,0,0
6960,x,,,,127,108,19, -   , -   ,0,0,0,0,0,0
6963,,x,,,49,30,19, -   , -   ,0,0,0,0,0,0
6964,,x,,,139,117,22,295,"20,000.12",75,11830,205,3279.92,0,0
6966,x,,,,51,35,16,"9,141","813,852.54",7980,786847.77,1161,27004.77,0,0
6968,x,,,,63,53,10,688,"57,567.07",688,57567.07,0,0,0,0
6975,,x,,,0,0,0,253,"22,302.73",253,22302.73,0,0,0,0
6979,x,,,,230,188,42,"7,067","467,244.57",0,0,7067,467244.57,0,0
6981,,x,,,136,127,9,526,"42,472.02",526,42472.02,0,0,0,0
6984,x,,,,157,77,80,111,"22,006.70",111,22006.7,0,0,0,0
6985,,x,,,151,85,66,41,922.6,0,0,41,922.6,0,0
6986,,x,,,103,42,61, -   , -   ,0,0,0,0,0,0
6989,x,,,,84,71,13,227,"18,497.75",227,18497.75,0,0,0,0
6990,,x,,,38,32,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6992,x,,,,54,48,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7000,,,x,,2086,1832,254,"428,223","53,559,877.56",307633,28562049.72,66402,7415834.93,27436,10802766.36
7001,x,,,,371,301,70,"2,956","184,508.52",2948,168455.12,0,0,0,0
7002,x,,,,65,62,3,"1,115","3,834,959.96",290,3607058.81,0,0,825,227901.15
7004,x,,,,1184,1166,18,"50,713","6,898,313.84",15300,973777.5,29135,3027037.52,2927,1146436.49
7005,,,x,,2701,2664,37,"189,948","13,307,224.48",161575,9700341.59,10301,831269.13,6664,1863370.6
7007,,x,,,420,413,7,573,"17,372.84",560,12260.59,0,0,0,0
7008,,,x,,1145,1128,17,"122,848","7,126,031.64",119821,6618208.45,564,66185.69,23,6951.92
7009,,,x,,755,671,84,"55,073","7,302,064.33",39495,6253318.08,6883,344829.16,58,9794.99
7010,,,x,,708,697,11,"131,381","9,888,148.19",118363,9016617.24,2936,78824.14,326,92806.63
7011,x,,,,596,569,27,"38,202","2,930,866.11",31602,2567386.42,596,10896.65,660,53099.47
7012,x,,,,40,39,1,20,"7,364.44",17,7145.11,0,0,0,0
7015,,,x,,875,860,15,"31,475","1,413,418.06",25439,1024392.35,1432,90460.47,62,18775.55
7016,,x,,,29,29,0,45,"9,936.19",15,2203.85,0,0,0,0
7017,,x,,,362,359,3,143,"57,488.28",50,9363.08,0,0,93,48125.2
7018,,,x,,1974,1917,57,"256,106","16,702,362.82",222813,14379376,9084,214793,2493,216517.34
7019,x,,,,137,127,10,788,"37,794.79",604,24219.62,1,67.3,0,0
7021,x,,,,212,207,5,"13,621","622,963.17",8891,338009.85,1794,105400.14,0,0
7023,,x,,,47,47,0,4,165.79,4,165.79,0,0,0,0
7025,x,,,,205,201,4,"2,557","512,688.09",1180,207590.62,991,169018.63,44,11716.3
7026,x,,,,71,67,4,163,"66,258.07",160,66168.32,0,0,0,0
7030,x,,,,468,463,5,"25,985","1,507,928.82",17266,1170566.82,3545,57612.8,20,1215.5
7040,,x,,,8,8,0, -   , -   ,0,0,0,0,0,0
7050,,,x,,930,913,17,"202,347","13,140,203.58",186958,12263846.46,10073,281823.32,138,20689.11
7051,x,,,,70,68,2,"15,319","1,025,507.11",745,63769.4,0,0,0,0
7052,x,,,,762,754,8,"19,018","795,094.39",11348,382147.12,1510,114079.65,0,0
7054,x,,,,615,604,11,"8,132","581,703.56",530,34429.77,1804,96718.63,122,85762.41
7055,,x,,,24,23,1,18,"1,918.35",18,1918.35,0,0,0,0
7108,,x,,,2,2,0,11,"8,164.20",0,0,0,0,0,0
7109,x,,,,540,536,4,"33,327","2,350,766.37",24580,1762366.03,915,131088.02,3,282.55
7112,x,,,,184,177,7,"1,607","96,047.71",988,41492.69,16,762.6,1,168
7113,,x,,,83,83,0,483,"46,558.40",64,6613.57,392,38991.68,0,0
7116,,x,,,115,115,0,554,"52,152.88",1,21.95,320,37825.95,4,4
7117,,x,,,47,47,0,49,"10,612.33",0,0,0,0,28,8380.95
7120,x,,,,74,73,1,201,"30,525.23",177,28408.56,6,257.2,5,700
7140,x,,,,361,351,10,"24,094","1,876,604.61",14029,850935.08,5037,114404.68,1453,699041.34
7150,x,,,,202,197,5,150,"30,906.61",73,12430.24,61,7984.47,9,7786.9
7155,,x,,,104,104,0,29,"2,077.28",0,0,0,0,4,531.8
7162,x,,,,100,98,2,380,"54,861.92",17,2347,363,52514.92,0,0
7170,x,,,,605,575,30,"54,363","7,967,612.78",28397,4049895.93,4805,759397.27,1272,209109.3
7171,x,,,,218,211,7,463,"22,691.54",2,116.79,0,0,0,0
7172,,,x,,254,245,9,"66,595","4,230,616.07",51235,3488215.54,2935,51538.76,0,0
7173,x,,,,352,347,5,"2,655","120,340.12",2548,115386.51,101,4770.95,0,0
7174,,x,,,0,0,0,1,33,1,33,0,0,0,0
7177,,x,,,29,29,0,805,"56,600.81",17,336.5,102,8529.83,0,0
7178,,x,,,9,9,0,6,293.97,0,0,0,0,0,0
7179,,x,,,23,23,0,299,"75,848.91",0,0,91,6007.75,208,69841.16
7182,x,,,,20,20,0,"4,961","311,275.70",4808,286822.15,1,266,152,24187.55
7184,,x,,,30,29,1,17,"5,944.27",0,0,0,0,13,4947.83
7190,x,,,,285,280,5,"4,876","516,827.45",3613,204835.79,103,5691.12,813,286637.49
7209,x,,,,32,32,0,389,"50,414.12",244,37097.45,29,911.7,46,9054.54
7210,x,,,,76,76,0,"5,089","266,027.16",869,78916.18,1902,59723.46,13,1905
7211,x,,,,24,24,0,658,"36,549.61",0,0,0,0,0,0
7212,x,,,,152,151,1,"7,157","315,271.46",5106,271222.94,1996,36112.98,10,386.39
7215,x,,,,326,323,3,"7,851","5,137,134.89",1242,83089.07,2694,1070675.37,2988,3885334.05
7216,x,,,,193,189,4,"11,546","752,269.63",9366,565646.98,886,86892.09,168,33001
7230,,x,,,3,3,0,57,"8,548.95",57,8548.95,0,0,0,0
7247,,x,,,2,2,0,204,"7,142.30",204,7142.3,0,0,0,0
7248,,,x,,508,500,8,"61,714","4,156,730.45",46088,3486431.56,6220,103624.71,139,51307.47
7249,,,x,,789,753,36,"87,657","5,946,596.95",68731,5285858.38,16451,258536.78,205,52093.79
7250,,,x,,4870,4714,156,"523,885","48,596,401.72",412206,31963679.78,19419,2043007.22,21277,5644945.34
7252,x,,,,226,218,8,349,"41,190.24",346,40140.24,0,0,3,1050
7253,x,,,,179,157,22,"10,157","840,037.86",8825,574886.12,340,124638.49,424,102718.36
7254,x,,,,27,27,0,71,"31,260.91",57,30515.91,14,745,0,0
7255,x,,,,96,94,2,70,"13,432.75",6,201.47,35,2508.9,0,0
7256,x,,,,309,304,5,"2,709","297,933.00",2253,198988.68,72,7036.2,137,49727.08
7258,x,,,,141,139,2,"3,300","352,684.03",1057,255133,0,0,30,14205.55
7260,x,,,,192,185,7,"11,756","923,501.15",11222,873443.68,21,4233,11,6228.3
7261,,x,,,6,6,0, -   , -   ,0,0,0,0,0,0
7262,x,,,,135,135,0,613,"50,661.45",333,26376.89,44,1124.9,21,9442.47
7264,,x,,,24,24,0, -   , -   ,0,0,0,0,0,0
7265,,x,,,26,26,0,2,40,0,0,0,0,0,0
